obs_s_original,obs_d_original,obs_mu_original,obs_speed_original,obs_steering_original,obs_kappa_original,ego_s_original,ego_d_original,ego_mu_original,ego_speed_original,ego_steering_original,ego_kappa_original,obs_s_noisy,obs_d_noisy,obs_mu_noisy,obs_speed_noisy,obs_steering_noisy,obs_kappa_noisy,ego_s_noisy,ego_d_noisy,ego_mu_noisy,ego_speed_noisy,ego_steering_noisy,ego_kappa_noisy,obs_s_filtered,obs_d_filtered,obs_mu_filtered,obs_speed_filtered,obs_steering_filtered,obs_kappa_filtered,ego_s_filtered,ego_d_filtered,ego_mu_filtered,ego_speed_filtered,ego_steering_filtered,ego_kappa_filtered
21.02955748730975,0.4604281166144866,6.384540987961391e-06,0.0166667641849461,0.0166666660942097,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,15.001923424011988,0.4056836951468914,2.5876854648482192e-06,0.010574831621811508,0.011112881830371391,-0.021749853569128293,0.0,0.0,0.0,0.0,0.0,-0.029847598092338272,14.92203191673694,0.4036655691139251,2.5748126886824237e-06,0.010577495860665698,0.011057599361809202,-0.02164165610833271,-0.005262498101772817,0.0,0.0,2.8757310452931506e-06,0.0,-0.029699117353643924
21.0303829988355,0.4604389351351271,2.8624027100494628e-05,0.0333334308516128,0.0333333327608763,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,23.162870864021343,0.5138986979459147,2.84100575082667e-05,0.028835917225718842,0.015983470276465954,-0.015207547948726976,0.0,0.0,0.0,0.0,0.0,-0.01307769858275986,18.905086523199394,0.45919311932651213,1.558875749070672e-05,-0.0012983416561438144,0.013538900105537608,-0.018400613531647327,-0.1707010865351724,0.0,0.0,-0.021226222173114873,0.0,-0.021326437786402398
21.03175865618635,0.4604683362441529,7.134856263915768e-05,0.0500000975182794,0.049999999427543,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,11.99304137722118,0.5928664167505695,6.235251592402194e-05,0.06226991753945621,0.04199815700578553,-0.018863838951211458,0.0,0.0,0.0,0.0,0.0,-0.013203419759518446,16.772353533113527,0.5051386410432881,3.1662164222343646e-05,0.06841332716321505,0.023320774504921732,-0.018559831071608423,0.13101227213634603,0.0,0.0,0.033247684510586684,0.0,-0.01853443438443656
21.03368416720985,0.4605256802684625,0.0001391922754954,0.0666667641849461,0.0666666660942097,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,21.449394361960746,0.44474610059076797,8.053450482325827e-05,0.0962662895221432,0.07752737666929646,-0.014862132614235978,0.0,0.0,0.0,0.0,0.0,-0.008643219604650884,18.066698223211475,0.4890314087602762,4.4696855864307126e-05,0.05254620592149503,0.037778161556238685,-0.017573621723249284,0.1430060701156899,0.0,0.0,-0.0003823925629693331,0.0,-0.015896358674665354
21.03615911855324,0.4606203963470445,0.0002367964869956,0.0833334308516128,0.0833333327608763,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,20.887086146400435,0.8069476194370063,0.00023542433883791695,0.04794175285201801,0.10347781315589867,-0.015747571593141475,0.0,0.0,0.0,0.0,0.0,-0.01979525914121672,18.771737190076443,0.5598706051362017,8.719541733084411e-05,0.06151621223011561,0.05241758655313099,-0.01716673487880798,0.1877312751121067,0.0,0.0,0.009854921158080246,0.0,-0.01676512524436087
21.03918297202259,0.4607619991289262,0.0003688128784826,0.1000000975182794,0.099999999427543,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,27.487644867441425,0.3862622428772052,0.0004287300127281762,0.09833096194529745,0.08049618606923696,-0.017801922095900414,0.0,0.0,0.0,0.0,0.0,-0.020141605638330843,20.75106286281531,0.5259509155393797,0.00015392461926393467,0.04779277802265569,0.05790359752349505,-0.017290838078442467,0.4274594675196565,0.0,0.0,-0.014752128474306125,0.0,-0.017424823690927387
21.042755060166773,0.4609601054801681,0.0005399066583466,0.1166667641849461,0.1166666660942097,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,19.506136319024655,0.6461727982169625,0.0006542894346819547,0.12549992648337163,0.12559120490377354,-0.01935326098754339,0.0,0.0,0.0,0.0,0.0,-0.024787054887340516,20.426170106865232,0.5472557248211387,0.00024259547290854502,0.06808115757481034,0.06989868139556214,-0.017656325007761025,0.24743202033186054,0.0,0.0,-0.00835801525054522,0.0,-0.01872950240693493
21.04687458106628,0.4612244512052872,0.0007547597331029,0.1333334308516128,0.1333333327608763,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,24.06301971847453,0.4108210295560327,0.0006997991296448443,0.15850633674932968,0.056562917092296425,-0.021318622611447385,0.0,0.0,0.0,0.0,0.0,-0.016870831482619426,21.32417341605735,0.5247813380134743,0.00031790895392159806,0.19012486815728147,0.06770192986733052,-0.01825960185600038,0.505591866711784,0.0,0.0,0.0962026725027566,0.0,-0.018423330364551883
21.05154059230331,0.4615649077874392,0.0010180738860011,0.1500000975182794,0.149999999427543,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,18.82515135861932,0.4573886553583363,0.001414895571641733,0.15718442383070894,0.09140711466579202,-0.01920455082701839,0.0,0.0,0.0,0.0,0.0,-0.02065883868263258,20.88351783329758,0.5142732546762524,0.000488954627497281,0.1642350329270245,0.07139811834911501,-0.018406941331825834,0.3757583160452633,0.0,0.0,0.05713815460639032,0.0,-0.018771897995071243
21.05675200408537,0.4619914991504253,0.0013345739665172,0.1666667641849461,0.1666666660942097,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,22.024273235953324,0.5060711190074094,0.001218308782993416,0.2134800973729151,0.18637599989017403,-0.030928126230090176,0.0,0.0,0.0,0.0,0.0,-0.026910077827872365,21.269631412756947,0.5130461796292555,0.0005980691704366885,0.24764968549839056,0.08859930778219624,-0.020280164863821143,0.534994870083639,0.0,0.0,0.11871779913692593,0.0,-0.019989404971789228
21.062507571490908,0.4625144184441251,0.0017090110939324,0.1833334308516128,0.1833333327608763,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,32.7145345762389,0.623068127505847,0.002408274807760289,0.19152826401745837,0.18031433147662645,-0.02473732420559651,0.0,0.0,0.0,0.0,0.0,-0.023378805391501396,23.493777200388983,0.5290004632152505,0.0008605671051144328,0.19700428895918037,0.10189890413872033,-0.02092649757742129,1.0219355432125585,0.0,0.0,0.05534373804823159,0.0,-0.02048090195512962
21.068805885801304,0.4631440448532438,0.0021461658780441,0.2000000975182794,0.199999999427543,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,20.93096812268905,0.4741100758764574,0.0026924420826344234,0.2356002086680824,0.17226183093297454,-0.024543308044663342,0.0,0.0,0.0,0.0,0.0,-0.010070188305988366,22.824156814220128,0.5212258834170995,0.001120030717660301,0.19596913362002785,0.11186498774124523,-0.021438776374413642,0.5705618270624551,0.0,0.0,0.03532007791140114,0.0,-0.01900634642828702
21.075645364879502,0.4638909604273037,0.0026508516598703,0.2166667641849461,0.2166666660942096,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,22.180776081840296,0.28875940701393965,0.0023154646258851117,0.2222630719775572,0.2506807713291742,-0.023375970864687873,0.0,0.0,0.0,0.0,0.0,-0.01929004000210971,22.477155721712187,0.48887891179276644,0.0012863715479873872,0.21620988652969822,0.13118076299711895,-0.021708330833091982,0.23369325387713263,0.0,0.0,0.04315397667349988,0.0,-0.01904582148776413
21.08302424255124,0.4647659669275589,0.0032279177750073,0.2333334308516128,0.2333333327608763,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,17.144465326612867,0.5604995871844638,0.0025740948942453044,0.22684875230211826,0.28477367998308806,-0.016317953671306347,0.0,0.0,0.0,0.0,0.0,-0.022159750029387276,21.89115812545206,0.49871218115770855,0.0014631714798789342,0.17651591741776412,0.152268535724899,-0.02096825081680363,0.34777021159866195,0.0,0.0,-0.007345473968841276,0.0,-0.019473353034562574
